Customer ID,I,Iu,Imax,Entropy,BasketNum,SumExp,AvgExp
13944.0,35,35,35,3.5102506568308933,1,200.43,200.43
13945.0,51,49,37,3.763366797911505,2,854.15,427.075
13946.0,56,49,26,3.149693601152071,6,1876.23,312.705
13947.0,5,5,5,1.5997443678671408,1,90.6,90.6
13948.0,24,23,8,3.0656093774866235,4,548.76,137.19
13949.0,160,124,43,4.833321019366511,6,2427.32,404.55333333333334
13950.0,35,33,12,3.38747358330441,4,745.06,186.265
13951.0,39,38,20,3.6043073640573184,3,674.45,224.8166666666667
13952.0,409,238,93,5.7859290642771075,14,12823.520999999999,915.9657857142856
13953.0,25,8,8,2.590013549401993,12,6640.68,553.39
13954.0,25,24,13,3.1569828720104214,2,439.91999999999996,219.95999999999998
13955.0,87,82,54,3.9307944292980452,3,545.17,181.72333333333333
13956.0,152,123,55,4.664679756710536,5,1026.42,205.28400000000002
13957.0,27,21,11,3.2839886481420715,3,458.25,152.75
13958.0,227,172,100,5.1929218855772445,8,4709.23,588.65375
13959.0,163,120,58,4.745235436896876,6,1076.18,179.36333333333334
13960.0,12,11,8,2.240881245857023,2,230.22,115.11
13961.0,19,19,19,2.656820897908046,1,538.4,538.4
13962.0,23,23,12,3.0970409576126032,3,362.8,120.93333333333334
13963.0,172,129,23,5.04787096095983,17,3011.87,177.16882352941175
13964.0,24,22,18,3.080981260263442,2,438.9,219.45
13965.0,24,23,13,2.628637565352603,3,996.61,332.2033333333333
13966.0,22,21,22,2.8703083291042333,1,390.86,390.86
13967.0,6,4,4,1.7023538196717745,2,166.3,83.15
13968.0,8,8,8,2.010147273570899,1,123.66,123.66
13970.0,13,10,10,2.06392210879705,2,846.55,423.275
13971.0,255,184,24,5.460001305766899,14,4667.57,333.3978571428571
13972.0,15,15,9,2.627223313214543,2,190.25,95.125
13973.0,11,11,11,2.2134442255764086,1,264.7,264.7
13974.0,43,43,28,3.731654805811494,2,677.72,338.86
13976.0,56,49,16,3.8819189153409357,4,1192.3600000000001,298.09000000000003
13977.0,13,13,13,2.325377368754035,1,519.8100000000001,519.8100000000001
13978.0,15,14,14,2.3069453090187633,2,196.79000000000002,98.39500000000001
13980.0,65,57,29,3.90923237674537,5,799.92,159.98399999999998
13981.0,22,22,22,3.0212188209566424,1,331.14,331.14
13982.0,253,123,53,5.176707841177104,9,4445.59,493.95444444444445
13983.0,341,238,41,5.234683200293387,21,7108.45,338.497619047619
13984.0,93,53,19,3.702026092212161,12,2048.6,170.71666666666667
13985.0,480,149,46,6.083268201581817,22,10020.86,455.49363636363637
13986.0,13,12,13,2.341533517303862,1,320.46,320.46
13987.0,46,46,26,3.772534966665825,2,682.54,341.27
13988.0,295,218,68,5.5315415674023,8,4757.799999999999,594.7249999999999
13989.0,86,61,23,4.157290687654431,5,2026.06,405.212
13990.0,16,16,16,2.694563112647817,1,311.3,311.3
13991.0,84,58,32,4.109561839620179,6,855.9699999999999,142.66166666666666
13992.0,11,10,5,2.2775904818823665,3,219.5,73.16666666666667
13993.0,261,110,25,5.359529003485561,19,6775.71,356.6163157894737
13994.0,155,122,75,4.876229760487253,6,2313.14,385.5233333333333
13995.0,230,146,31,5.34485504737145,14,3902.0099999999998,278.715
13996.0,33,29,18,3.2234561621790254,2,895.76,447.88
13997.0,46,36,26,3.611743038726258,3,382.31,127.43666666666667
13998.0,31,30,16,3.38925248643337,3,566.7,188.9
13999.0,466,174,24,5.928114443059851,29,9502.26,327.6641379310345
14000.0,49,28,15,3.6076037547008073,5,2046.3400000000001,409.26800000000003
14001.0,112,60,22,4.396965074552561,9,4530.09,503.34333333333336
14002.0,47,47,33,3.7259394350454573,2,529.73,264.865
14003.0,16,16,16,2.7228561007448078,1,209.41,209.41
14004.0,241,127,42,5.351517816822641,11,6258.45,568.9499999999999
14005.0,84,53,30,3.9976171491733785,5,2874.7200000000003,574.9440000000001
14006.0,77,55,24,3.9316617153006304,7,2196.67,313.81
14007.0,5,5,5,1.597801747143069,1,79.48,79.48
14008.0,32,32,32,3.443169621126225,1,509.04,509.04
14009.0,74,71,32,4.2388381824240975,3,1099.91,366.6366666666667
14010.0,24,20,21,2.7519962567222134,2,445.15,222.575
14011.0,32,32,22,3.391425105679893,2,457.82,228.91
14012.0,11,11,11,2.3537776731300895,1,328.8,328.8
14013.0,68,56,24,4.118438387432203,5,1084.57,216.914
14014.0,76,76,39,3.8544168290189194,3,1948.2099999999998,649.4033333333333
14015.0,20,20,20,2.8203296514791596,1,917.34,917.34
14016.0,448,354,53,5.765647557235476,11,11403.41,1036.6736363636364
14017.0,14,14,14,2.6090050847818316,1,229.75,229.75
14018.0,13,13,13,2.4198207649949195,1,367.15000000000003,367.15000000000003
14019.0,66,37,25,3.967000526088737,3,1421.61,473.86999999999995
14020.0,72,63,21,4.217707431584741,4,1249.01,312.2525
14021.0,90,84,32,4.358282338299339,7,1716.5800000000002,245.2257142857143
14022.0,47,45,28,3.7711152246451882,2,792.1500000000001,396.07500000000005
14023.0,31,30,16,3.3544976422323427,2,584.0699999999999,292.03499999999997
14024.0,34,33,18,3.498837500324673,3,645.74,215.24666666666667
14025.0,99,60,31,4.368121691845874,8,4057.9,507.2375
14026.0,50,43,29,3.8747189876472934,2,713.11,356.555
14027.0,6,6,6,1.729176884628497,1,104.82,104.82
14028.0,9,3,3,2.1954478903984995,3,10396.5,3465.5
14029.0,15,15,9,2.5368506178642,2,467.65999999999997,233.82999999999998
14031.0,781,280,61,6.0730266286418475,44,40999.17,931.7993181818182
14032.0,244,79,28,5.277923091497815,16,4850.27,303.141875
14033.0,1,1,1,0.0,1,109.44,109.44
14034.0,89,82,64,3.6527366981600373,3,651.8199999999999,217.2733333333333
14035.0,151,70,35,4.5696711894998385,9,2856.72,317.4133333333333
14036.0,38,38,38,3.572473371355565,1,626.65,626.65
14037.0,114,96,46,4.23020755616788,6,836.95,139.49166666666667
14038.0,161,99,45,4.991217319513312,5,3069.88,613.976
14039.0,10,10,6,1.9992923014310617,2,267.28,133.64
14040.0,794,335,79,6.294937361579318,35,12645.57,361.30199999999996
14041.0,21,21,21,2.2837489390309873,1,141.41,141.41
14042.0,21,21,21,2.844585612412413,1,431.98,431.98
14043.0,42,37,22,3.227952622829208,2,304.25,152.125
14045.0,38,16,12,3.3865848420810254,16,11313.029999999999,707.0643749999999
14046.0,14,14,14,2.3039567931891827,1,154.99,154.99
14047.0,164,91,26,4.793987182407349,14,4255.03,303.93071428571426
14048.0,141,126,85,4.691533482311322,3,748.69,249.56333333333336
14050.0,54,49,37,3.9262666123944916,2,746.36,373.18
14051.0,334,82,28,5.5357466998286675,37,22434.0,606.3243243243244
14052.0,125,115,69,4.494533021352786,2,480.81,240.405
14053.0,9,3,3,1.9015186632362777,4,572.3,143.075
14054.0,6,6,6,1.7777921356713668,1,92.46,92.46
14055.0,33,33,14,3.014283253897372,3,1520.96,506.9866666666667
14056.0,1106,320,131,6.640429808735353,23,8214.65,357.1586956521739
14057.0,454,244,66,5.688500859120641,22,8408.84,382.22
14058.0,24,23,19,3.066023054437053,2,469.19000000000005,234.59500000000003
14059.0,8,8,8,1.9798183192999035,1,183.6,183.6
14060.0,270,100,22,5.2133755133881845,30,9519.08,317.30266666666665
14061.0,19,17,11,2.2833057220188753,3,917.4300000000001,305.81
14062.0,343,141,40,5.348156127613482,24,25604.2,1066.8416666666667
14063.0,40,30,8,2.379730376173535,9,22710.2,2523.355555555556
14064.0,244,131,32,4.853751497039266,15,3332.42,222.16133333333335
14065.0,49,42,22,3.809549045170098,3,891.02,297.00666666666666
14066.0,7,7,7,1.8566457200407387,1,152.55,152.55
14067.0,52,51,27,3.6372395413718404,2,374.7,187.35
14068.0,111,93,31,4.550506579851397,4,1528.37,382.0925
14069.0,42,37,25,3.44984744081999,2,230.06,115.03
14070.0,42,40,42,3.4678108939762033,1,326.55,326.55
14071.0,324,271,85,5.2207202967941795,8,1438.82,179.8525
14072.0,19,19,19,2.803384860929554,1,390.85,390.85
14073.0,13,13,13,2.530296841557679,1,151.04,151.04
14074.0,6,6,6,1.7383684527000056,1,219.39999999999998,219.39999999999998
14075.0,81,59,19,4.198953921538531,6,1734.87,289.145
14076.0,46,43,46,3.4601687268593313,1,122.47,122.47
14077.0,56,43,20,3.543501842826201,6,615.0799999999999,102.51333333333332
14078.0,163,107,55,4.068607768227472,9,1692.63,188.07000000000002
14079.0,13,13,12,1.8163558574502292,2,618.73,309.365
14080.0,83,74,30,4.073743303042186,5,1115.68,223.13600000000002
14082.0,65,48,36,3.8893951597285614,2,413.36,206.68
14083.0,255,169,132,5.195727597349389,11,1407.26,127.93272727272728
14084.0,7,7,7,1.870981068358549,1,150.5,150.5
14086.0,1,1,1,0.0,1,39.95,39.95
14087.0,221,175,87,4.90678689098661,3,846.22,282.0733333333333
14089.0,14,13,14,2.1737741753510944,1,161.0,161.0
14090.0,1,1,1,0.0,1,76.32000000000001,76.32000000000001
14092.0,373,169,28,5.786172174736728,24,7229.450000000001,301.2270833333334
14093.0,105,95,105,4.277970338070887,1,442.85,442.85
14094.0,47,41,47,3.3692688176011507,1,335.22,335.22
14095.0,1,1,1,0.0,1,2.95,2.95
14097.0,40,39,27,3.4148717009719056,2,422.86,211.43
14098.0,21,21,21,2.1858690970096335,1,147.35,147.35
14099.0,525,273,42,5.952052195547257,20,5765.71,288.2855
14100.0,26,24,26,3.0347400589169107,1,194.9,194.9
14101.0,90,19,12,4.118222378963952,13,9961.93,766.3023076923077
14102.0,79,35,36,3.9874940285283804,5,1360.28,272.056
14104.0,143,117,60,4.383817694522697,5,771.58,154.316
14105.0,279,200,109,5.460069053137611,5,5988.83,1197.766
14106.0,1,1,1,0.0,1,214.79999999999998,214.79999999999998
14107.0,236,102,44,5.352811314082818,11,4877.3,443.39090909090913
14108.0,52,49,18,3.82205436322773,4,1044.96,261.24
14109.0,9,9,9,2.149786028656489,1,144.2,144.2
14110.0,399,177,39,5.548911903796442,33,12987.95,393.57424242424247
14111.0,10,10,5,2.0519295867041314,4,692.85,173.2125
14112.0,326,199,66,5.682109618869909,13,5834.59,448.8146153846154
14113.0,122,76,27,4.153738686369906,16,7092.610000000001,443.28812500000004
14114.0,74,72,20,4.18328225909498,7,1364.09,194.86999999999998
14115.0,22,22,20,2.8510971947089323,2,622.6700000000001,311.33500000000004
14116.0,72,61,19,4.154841085895758,5,1382.74,276.548
14117.0,3,3,3,1.0986122886681096,1,90.0,90.0
14118.0,15,15,15,2.55768405856544,1,458.45,458.45
14119.0,11,11,8,2.286385585209813,2,183.37,91.685
14121.0,159,148,68,4.9325106242623376,4,2780.15,695.0375
14122.0,13,12,10,2.349551167565095,3,362.42,120.80666666666667
14123.0,24,24,24,3.1201204425096507,1,436.18,436.18
14124.0,5,4,5,1.3889680948610674,1,419.58000000000004,419.58000000000004
14125.0,167,159,84,5.052365590829717,3,2740.43,913.4766666666666
14126.0,43,37,28,3.215181205271352,4,1172.46,293.115
14127.0,117,96,29,4.7125723152711725,6,1900.08,316.68
14128.0,65,50,24,4.08520848171435,3,924.21,308.07
14129.0,109,40,22,4.600681646066222,9,2591.34,287.9266666666667
14130.0,224,189,67,4.899255609071255,4,1882.67,470.6675
14131.0,52,45,52,3.7362132888804425,1,187.87,187.87
14132.0,200,100,24,5.131574860247979,11,3586.0299999999997,326.00272727272727
14133.0,36,33,16,3.486809919126716,4,911.14,227.785
14134.0,180,130,46,4.975196922357198,15,11123.35,741.5566666666667
14135.0,256,138,46,5.066019451198902,24,9643.92,401.83
14136.0,106,86,25,4.60295396726116,5,1570.8100000000002,314.16200000000003
14137.0,11,11,11,2.2176690369111975,1,332.7,332.7
14138.0,47,40,33,3.694382592329304,2,982.3800000000001,491.19000000000005
14139.0,69,48,26,4.129507757217993,4,1086.8,271.7
14140.0,66,60,40,4.1437168346305695,2,935.05,467.525
14141.0,40,27,16,3.5807463037817504,4,915.1300000000001,228.78250000000003
14142.0,66,42,44,4.1089078847371825,2,983.1500000000001,491.57500000000005
14143.0,7,7,7,1.9412199886023132,1,115.8,115.8
14144.0,1,1,1,0.0,1,30.599999999999998,30.599999999999998
14145.0,25,11,6,3.0684461112419834,7,7600.049999999999,1085.7214285714285
14146.0,456,337,79,5.850604925821015,12,9450.3,787.525
14147.0,30,24,6,2.844271248506721,9,2590.2000000000003,287.8
14148.0,17,15,14,2.2841288557695143,2,466.29,233.145
14149.0,28,28,28,3.3032781894326253,1,446.62,446.62
14150.0,26,23,14,2.833006055070591,2,658.6400000000001,329.32000000000005
14151.0,44,44,23,3.7616802952018107,2,679.45,339.725
14152.0,133,104,29,4.770378931758472,7,1997.3400000000001,285.3342857142857
14153.0,17,17,17,2.8137950677134076,1,233.4,233.4
14154.0,292,236,89,5.313317117738876,8,6460.7,807.5875
14155.0,6,6,6,1.7702134881539975,1,118.75,118.75
14157.0,89,75,39,4.230289066797588,5,1002.7800000000001,200.556
14158.0,41,41,41,3.607331526653543,1,507.66,507.66
14160.0,107,80,55,4.338076523701812,7,8421.470000000001,1203.067142857143
14161.0,310,202,67,5.439205902145661,7,3318.88,474.1257142857143
14162.0,25,25,13,2.969348617704305,2,289.36,144.68
14163.0,58,42,17,3.651532079961932,5,2594.62,518.924
14164.0,29,28,28,2.921120662419446,2,1631.77,815.885
14165.0,25,23,25,2.960578909641468,1,122.53999999999999,122.53999999999999
14166.0,53,39,29,3.7401330385547,2,256.85,128.425
14167.0,121,48,30,4.534216803515586,8,1296.49,162.06125
14168.0,15,11,11,2.423829416423179,2,370.45,185.225
14169.0,67,50,57,3.827061203088072,2,624.4300000000001,312.21500000000003
14170.0,165,123,82,4.679874857459889,3,597.33,199.11
14171.0,64,61,58,3.5748670254786283,2,498.79,249.395
14172.0,54,38,34,3.6852500524477794,3,402.72,134.24
14173.0,33,30,12,2.88258569841286,6,586.0,97.66666666666667
14174.0,26,26,26,3.143072510422362,1,134.46,134.46
14175.0,331,237,90,5.6566266854750005,8,7678.88,959.86
14176.0,46,33,18,3.7009995829999025,5,916.01,183.202
14177.0,210,141,47,4.756158359105815,13,2229.34,171.48769230769233
14178.0,327,191,69,5.297050867927176,7,1620.93,231.5614285714286
14179.0,165,135,125,4.814319530946631,2,719.7800000000001,359.89000000000004
14180.0,301,125,24,5.533781769634474,33,6319.25,191.49242424242425
14181.0,54,48,49,3.5582378898548113,2,310.55,155.275
14182.0,50,42,24,3.61008767743511,4,678.77,169.6925
14183.0,35,27,20,3.379886706914468,2,286.29,143.145
14184.0,24,24,24,3.129865154819741,1,452.89,452.89
14185.0,3,3,3,0.558686762330662,1,197.65,197.65
14186.0,104,75,31,4.5577411550014295,5,1550.63,310.12600000000003
14187.0,8,8,8,2.062437510991654,1,123.5,123.5
14188.0,65,34,12,4.0706204360000156,6,2054.36,342.3933333333334
14189.0,316,199,42,5.58373710134474,16,5814.39,363.399375
14190.0,1,1,1,0.0,1,79.9,79.9
14191.0,265,147,36,5.440537927019471,15,4817.66,321.1773333333333
14192.0,14,14,14,2.5608382667058573,1,293.74,293.74
14193.0,64,49,23,4.078721710662388,3,1210.19,403.3966666666667
14195.0,16,10,5,2.612389523249517,6,2615.6,435.93333333333334
14196.0,6,6,6,1.414550143790883,1,335.52,335.52
14197.0,20,20,20,2.966492948153074,1,390.05,390.05
14198.0,91,58,13,4.44467209847641,9,1569.73,174.41444444444446
14199.0,18,15,10,2.566240430835411,4,1091.6999999999998,272.92499999999995
14200.0,21,21,21,3.0263773566362393,1,379.2,379.2
14201.0,55,47,9,3.8191862998774617,10,1193.54,119.354
14202.0,29,27,16,3.1410092013625586,3,847.76,282.58666666666664
14203.0,16,16,16,2.386763048761918,1,339.34,339.34
14204.0,232,186,87,4.953198298544659,4,1062.96,265.74
14205.0,123,79,21,4.6392218873058795,9,2414.2,268.2444444444444
14206.0,71,62,34,4.158528416648277,3,1185.0099999999998,395.0033333333333
14207.0,2,2,2,0.6496540809922235,1,157.8,157.8
14208.0,35,34,25,3.5253473945059666,2,567.05,283.525
14209.0,231,133,23,5.298921493926373,15,4993.27,332.8846666666667
14210.0,329,143,38,5.726021665257291,16,5861.52,366.345
14211.0,240,155,28,5.3267699629873855,18,4402.29,244.57166666666666
14212.0,21,18,12,2.964717804213816,2,2190.14,1095.07
14213.0,5,5,5,1.5141991344767354,1,1192.2,1192.2
14214.0,67,64,37,4.127583455263248,5,1004.38,200.876
14215.0,192,167,44,5.161641973537885,9,3416.33,379.59222222222223
14216.0,77,65,30,3.9092123327134285,5,2150.04,430.008
14217.0,181,122,27,5.027420092970191,23,3416.89,148.5604347826087
14218.0,12,12,12,2.421380225450193,1,169.48000000000002,169.48000000000002
14219.0,43,39,25,3.6670282402243277,3,633.8299999999999,211.27666666666664
14220.0,38,26,11,3.2374498529529854,4,1515.0,378.75
14221.0,347,166,39,5.699354879631953,17,6517.49,383.38176470588235
14222.0,41,41,41,3.6165682814765545,1,683.17,683.17
14223.0,60,50,21,4.041661477692942,3,991.13,330.37666666666667
14224.0,238,189,60,4.911045002848753,9,1897.9,210.8777777777778
14225.0,87,70,35,4.268965661388995,4,2037.02,509.255
14226.0,98,89,31,4.259337057567597,6,3002.53,500.4216666666667
14227.0,377,246,91,5.848514247806416,15,6368.71,424.5806666666667
14228.0,38,38,21,3.497891544857269,3,745.5,248.5
14229.0,72,41,20,3.954133943180275,7,2594.04,370.57714285714286
14230.0,33,27,17,3.3456483439445828,3,979.8,326.59999999999997
14231.0,69,66,19,4.156662830279718,4,1235.62,308.905
14232.0,115,81,47,4.6247072674121785,5,2048.07,409.61400000000003
14233.0,73,42,22,3.892094114289194,7,2904.27,414.8957142857143
14234.0,159,122,131,4.544120702377943,4,775.4599999999999,193.86499999999998
14235.0,148,107,30,4.666000528505876,9,4717.990000000001,524.2211111111112
14236.0,50,39,17,3.353003008550759,5,1744.64,348.928
14237.0,35,26,18,3.4693092018196503,2,632.14,316.07
14238.0,13,13,8,2.208531322471283,3,434.23,144.74333333333334
14239.0,210,97,22,5.244587393604657,21,4263.17,203.00809523809525
14240.0,61,46,32,3.9722631709039007,3,1247.49,415.83
14241.0,12,12,10,2.258400783517568,2,333.70000000000005,166.85000000000002
14242.0,16,13,8,2.754420876298202,2,280.54999999999995,140.27499999999998
14243.0,371,235,110,5.7581985965632025,17,7431.05,437.1205882352941
14244.0,16,16,16,2.5583561033359463,1,366.41999999999996,366.41999999999996
14245.0,108,107,67,4.620083462036452,2,1693.45,846.725
14246.0,75,57,26,4.261055179462219,3,1474.06,491.3533333333333
14247.0,117,82,26,4.545690781114168,5,772.66,154.53199999999998
14248.0,47,41,21,3.431410736527766,3,1032.95,344.31666666666666
14249.0,291,178,95,5.388925908032485,12,5625.461,468.7884166666667
14250.0,111,94,74,4.64132772416689,3,1904.05,634.6833333333333
14251.0,78,37,36,4.087728898244815,5,2879.7,575.9399999999999
14252.0,10,10,10,1.4707565181868136,1,350.99,350.99
14253.0,12,11,6,2.2216997975209773,2,363.40000000000003,181.70000000000002
14254.0,23,23,23,2.827318362542976,1,601.03,601.03
14255.0,1,1,1,0.0,1,1000.63,1000.63
14256.0,134,100,55,4.810154678925317,5,2473.9900000000002,494.79800000000006
14257.0,240,167,61,5.164427484963134,9,5954.45,661.6055555555555
14258.0,300,97,31,5.516330937771505,25,32051.34,1282.0536
14259.0,5,5,5,1.521432944867926,1,120.0,120.0
14260.0,51,50,35,3.8962735061181233,3,824.28,274.76
14261.0,52,52,45,3.8286054522421127,2,1163.45,581.725
14262.0,143,87,27,4.84039189709164,8,2618.23,327.27875
14263.0,16,16,16,2.722289024917377,1,322.93,322.93
14264.0,79,59,29,4.308713043725463,6,1517.3600000000001,252.89333333333335
14265.0,79,74,34,4.30626000568344,4,1373.35,343.3375
14266.0,1,1,1,0.0,1,40.56,40.56
14267.0,55,25,25,3.8518218156472055,3,1516.24,505.41333333333336
14268.0,19,19,19,2.911434258823275,1,354.85,354.85
14269.0,16,16,16,2.7174059091582095,1,295.73,295.73
14270.0,29,29,29,3.3186272930199454,1,492.65000000000003,492.65000000000003
14271.0,39,38,29,3.371860325982183,2,219.13,109.565
14272.0,64,62,25,4.061143668325526,4,920.8100000000001,230.20250000000001
14273.0,29,22,11,3.3364429863951024,4,559.97,139.9925
14274.0,15,15,15,2.6316020676100527,1,256.6,256.6
14275.0,23,14,6,2.7165916189671035,6,1189.3799999999999,198.23
14276.0,121,75,24,4.739367895293329,7,2102.68,300.3828571428571
14277.0,382,334,126,4.588680224925033,9,17225.809999999998,1913.9788888888886
14278.0,13,13,13,2.4035213588534727,1,205.83,205.83
14279.0,3,3,2,1.079074498196478,2,191.86,95.93
14280.0,8,8,8,2.0169034475244834,1,134.04,134.04
14281.0,7,7,7,1.7829464448121697,1,245.15,245.15
14282.0,254,100,26,5.057712854788312,25,7849.66,313.9864
14283.0,41,36,14,3.623186670344865,4,628.44,157.11
14284.0,67,59,35,4.1325566411352765,3,1299.65,433.2166666666667
14285.0,61,48,22,3.7509810063608606,8,3284.42,410.5525
14287.0,9,9,5,2.1487178206570734,3,176.63,58.876666666666665
14288.0,16,16,16,2.6357078954521147,1,426.6,426.6
14289.0,47,33,19,3.710629497041372,6,911.26,151.87666666666667
14290.0,151,120,33,4.6698345511253505,8,4516.56,564.57
14291.0,494,241,71,6.092745476885357,23,7904.1,343.6565217391304
14292.0,193,120,30,4.603470699135279,16,9226.25,576.640625
14293.0,134,88,30,4.6449569071976216,9,3267.9300000000003,363.10333333333335
14294.0,23,23,23,3.054050902107881,1,375.34,375.34
14295.0,72,66,28,3.9573346330571346,5,2362.91,472.582
14296.0,27,27,16,3.257561537997473,2,456.4,228.2
14297.0,62,48,26,4.0258697527092595,4,1305.33,326.3325
14299.0,340,164,52,5.284969867117233,27,14499.49,537.0181481481482
14300.0,3,3,3,1.0760431036557139,1,43.2,43.2
14301.0,53,37,16,3.7561490662405386,4,1992.18,498.045
14302.0,28,25,19,2.965301435683461,3,742.9000000000001,247.63333333333335
14303.0,22,21,11,3.0331598701829328,2,277.94,138.97
14304.0,88,69,39,4.391386495984575,3,1725.01,575.0033333333333
14305.0,105,96,62,4.52527669262249,3,1858.96,619.6533333333333
14306.0,46,43,26,3.370876103678622,6,3151.4,525.2333333333333
14307.0,310,205,96,5.655483597549452,10,5071.03,507.10299999999995
14308.0,2,1,1,0.5724585913161055,2,1147.02,573.51
14309.0,189,125,42,4.994622772601036,11,3780.81,343.71
14310.0,22,22,22,3.0126441890759934,1,492.1,492.1
14311.0,31,31,20,3.3269512057551065,2,516.45,258.225
14312.0,180,148,55,5.1101660397445245,11,3090.29,280.93545454545455
14314.0,10,10,8,1.8067110289874675,2,229.8,114.9
14315.0,133,83,33,4.764571392088298,8,3197.8199999999997,399.72749999999996
14316.0,31,21,13,3.0563423335137054,5,1370.34,274.068
14317.0,24,24,24,3.0710854956597675,1,508.58000000000004,508.58000000000004
14318.0,9,9,9,2.120889575373947,1,158.02,158.02
14319.0,26,26,26,3.1372368641737016,1,494.85,494.85
14320.0,81,68,23,4.329791519434912,5,1346.75,269.35
14321.0,179,162,35,5.026115084484922,7,2218.06,316.86571428571426
14322.0,13,10,8,2.3441030422387117,4,474.1,118.525
14323.0,36,32,19,3.5071757934228076,2,605.06,302.53
14324.0,41,41,23,3.6224289302347454,2,701.61,350.805
14325.0,18,18,18,2.820896581865556,1,245.48000000000002,245.48000000000002
14326.0,57,54,27,3.964502797608199,3,940.98,313.66
14327.0,106,99,20,4.556644161505002,6,1894.9299999999998,315.82166666666666
14328.0,1,1,1,0.0,1,445.05,445.05
14329.0,553,349,76,6.209570578015026,15,9927.22,661.8146666666667
14330.0,13,13,13,2.543052635633297,1,200.63,200.63
14331.0,28,27,24,3.2836727714594507,2,462.66,231.33
14332.0,63,47,20,3.9415766579673552,5,1943.5100000000002,388.70200000000006
14333.0,15,15,15,2.460724270746969,1,415.2,415.2
14334.0,258,148,32,5.478136011608878,12,4318.48,359.8733333333333
14335.0,63,55,42,3.827575491926115,2,468.26,234.13
14336.0,90,77,31,4.395235944801956,4,1614.91,403.7275
14338.0,50,43,30,3.8201120978270406,3,928.1,309.3666666666667
14339.0,23,21,14,2.9952502699697527,2,620.27,310.135
14340.0,6,6,6,1.731374895946412,1,134.7,134.7
14341.0,266,185,48,5.501882723682599,18,4467.32,248.18444444444444
14342.0,33,27,10,3.058201196339755,6,918.44,153.07333333333335
14343.0,238,193,105,5.275263897616904,4,1088.91,272.2275
14344.0,243,140,48,5.169369680932595,20,3333.7000000000003,166.685
14345.0,6,6,6,1.6337344954713084,1,108.97999999999999,108.97999999999999
14346.0,146,123,48,4.885305470266224,5,2315.75,463.15
14347.0,6,6,6,1.7616805475370336,1,82.6,82.6
14348.0,18,18,18,2.6789133472154925,1,409.57,409.57
14349.0,31,31,31,3.269981440892967,1,133.5,133.5
14350.0,59,55,23,4.007901577439729,3,972.03,324.01
14351.0,1,1,1,0.0,1,51.0,51.0
14352.0,47,44,29,3.748021375532912,4,1078.96,269.74
14353.0,25,18,14,3.1359500633768262,3,376.5,125.5
14354.0,9,9,6,2.090194445698526,2,163.62,81.81
14355.0,71,57,26,4.205202786322047,3,1014.45,338.15000000000003
14356.0,33,33,20,3.2744366012436386,2,701.23,350.615
14357.0,41,39,41,3.3189555620006543,1,225.77,225.77
14358.0,25,21,18,3.1100912548239683,2,400.05999999999995,200.02999999999997
14359.0,55,44,28,3.976622475801325,3,912.1800000000001,304.06
14360.0,118,104,72,4.622356910010529,4,2128.23,532.0575
14361.0,14,14,14,2.5858624985809358,1,214.70999999999998,214.70999999999998
14362.0,41,37,41,3.5130576449920965,1,161.2,161.2
14363.0,8,8,5,1.822054727595607,2,227.47,113.735
14364.0,69,61,13,3.710160920327216,8,3717.35,464.66875
14365.0,51,50,29,3.8384580651254656,2,634.6800000000001,317.34000000000003
14366.0,1,1,1,0.0,1,136.0,136.0
14367.0,524,270,82,5.982807760666388,16,9261.52,578.845
14368.0,8,8,8,2.0482859197756103,1,155.0,155.0
14369.0,26,24,19,3.1356160011251193,2,469.13,234.565
14370.0,44,37,15,3.473122391149098,6,1175.78,195.96333333333334
14371.0,4,4,4,1.3210492680952122,1,100.5,100.5
14372.0,38,36,23,3.4700978712940955,2,860.08,430.04
14373.0,4,4,4,1.3265772902594515,1,76.55,76.55
14374.0,7,7,7,1.9360071239440164,1,108.0,108.0
14375.0,216,176,75,4.889957446570315,3,1132.99,377.66333333333336
14376.0,18,17,18,2.328172694428778,1,215.46,215.46
14377.0,11,11,7,2.163100886226632,2,617.05,308.525
14378.0,9,9,9,2.17529634727595,1,131.25,131.25
14379.0,129,93,45,4.471414227679841,4,1268.9099999999999,317.22749999999996
14380.0,1,1,1,0.0,1,48.96,48.96
14381.0,114,104,58,4.364376928136996,2,631.3399999999999,315.66999999999996
14383.0,59,49,27,3.8472503155414883,3,1247.69,415.8966666666667
14384.0,3,3,3,1.0986122886681096,1,58.5,58.5
14385.0,14,13,5,2.5863078546726954,3,202.10999999999999,67.36999999999999
14386.0,7,7,7,1.8829842425551173,1,142.4,142.4
14387.0,140,125,58,4.710570432081507,3,1770.56,590.1866666666666
14388.0,414,184,42,5.968417226557448,16,6701.0,418.8125
14389.0,87,48,26,4.302285885869539,5,1898.01,379.602
14390.0,491,197,91,5.696336361562581,13,6399.83,492.2946153846154
14391.0,14,14,14,2.633614998035505,1,135.6,135.6
14392.0,14,14,14,2.487714103477872,1,266.4,266.4
14393.0,5,5,5,1.5798518357664688,1,67.95,67.95
14394.0,6,6,6,1.7901328282215279,1,93.8,93.8
14395.0,817,320,83,6.468836444132914,20,8208.01,410.4005
14396.0,291,202,68,5.346100787937241,7,2121.9300000000003,303.1328571428572
14397.0,87,18,11,4.2231863564585534,19,2612.96,137.52421052631578
14398.0,53,50,31,3.7764235397270136,2,707.79,353.895
